admin4pcode,month,beneficiaries,cluster
C8387,feb,333,Nutrition
C8387,jan,46,Nutrition
C8387,mar,481,Nutrition
C8388,mar,45,Nutrition
C8390,feb,6,Nutrition
C8390,jan,6,Nutrition
C8390,mar,0,Nutrition
C8391,feb,23,Nutrition
C8391,jan,23,Nutrition
C8391,mar,0,Nutrition
C8394,mar,112,Nutrition
C8406,feb,121,Nutrition
C8407,feb,278,Nutrition
C8407,mar,234,Nutrition
C8408,feb,143,Nutrition
C8409,feb,51,Nutrition
C8412,feb,0,Nutrition
C8412,jan,0,Nutrition
C8412,mar,7,Nutrition
C8435,jan,1,Nutrition
C1020,feb,208,Education
C1020,jan,597,Education
C1020,mar,12,Education
C1021,feb,1,Education
C1021,jan,845,Education
C1021,mar,0,Education
C1022,feb,1,Education
C1022,jan,912,Education
C1022,mar,27,Education
C1023,feb,1,Education
C1023,jan,249,Education
C1023,mar,0,Education
C1025,feb,80,Education
C1025,jan,1108,Education
C1025,mar,35,Education
C1026,feb,0,Education
C1026,jan,831,Education
C1026,mar,0,Education
C1028,mar,2,Education
C1030,feb,280,Education
C1030,jan,609,Education
C1030,mar,20,Education
C1032,feb,14,Education
C1032,jan,590,Education
C1032,mar,0,Education
C1035,feb,1,Education
C1035,jan,719,Education
C1035,mar,0,Education
C1036,feb,42,Education
C1036,jan,842,Education
C1036,mar,20,Education
C1038,feb,0,Education
C1038,jan,23,Education
C1038,mar,6,Education
C1041,feb,1,Education
C1041,jan,463,Education
C1041,mar,0,Education
C1138,feb,2,Education
C1138,jan,766,Education
C1138,mar,21,Education
C1139,feb,0,Education
C1139,jan,621,Education
C1139,mar,25,Education
C1143,feb,0,Education
C1143,jan,972,Education
C1143,mar,20,Education
C1149,feb,0,Education
C1149,jan,379,Education
C1149,mar,18,Education
C1188,mar,120,Education
C1190,feb,0,Education
C1190,mar,0,Education
C1194,feb,0,Education
C1194,jan,353,Education
C1194,mar,0,Education
C1202,feb,70,Education
C1202,jan,950,Education
C1202,mar,2,Education
C1209,feb,0,Education
C1209,jan,576,Education
C1209,mar,0,Education
C1256,feb,0,Education
C1256,mar,0,Education
C1366,feb,512,Education
C1366,jan,255,Education
C1366,mar,48,Education
C1370,feb,0,Education
C1370,mar,0,Education
C1381,feb,0,Education
C1381,mar,0,Education
C1423,feb,0,Education
C1423,mar,0,Education
C1426,mar,0,Education
C1427,feb,0,Education
C1427,mar,0,Education
C1453,feb,0,Education
C1453,mar,0,Education
C1455,feb,0,Education
C1455,mar,0,Education
C1457,feb,0,Education
C1457,mar,0,Education
C1476,feb,0,Education
C1476,mar,0,Education
C1478,feb,0,Education
C1478,mar,0,Education
C1481,feb,0,Education
C1481,mar,0,Education
C1484,feb,0,Education
C1484,jan,989,Education
C1484,mar,0,Education
C1491,feb,0,Education
C1491,mar,0,Education
C1511,feb,0,Education
C1511,mar,0,Education
C1520,mar,0,Education
C1524,feb,0,Education
C1524,mar,0,Education
C1552,feb,34,Education
C1552,mar,120,Education
C1557,feb,0,Education
C1557,mar,0,Education
C1559,feb,0,Education
C1559,mar,0,Education
C1561,feb,0,Education
C1561,jan,1045,Education
C1561,mar,136,Education
C1564,feb,21,Education
C1564,jan,295,Education
C1564,mar,100,Education
C1566,feb,0,Education
C1566,jan,993,Education
C1566,mar,190,Education
C1574,feb,0,Education
C1574,mar,0,Education
C1579,mar,0,Education
C1581,feb,0,Education
C1581,jan,213,Education
C1581,mar,0,Education
C1584,jan,308,Education
C1584,mar,5,Education
C1591,mar,0,Education
C1595,jan,381,Education
C1595,mar,5,Education
C1597,feb,0,Education
C1597,jan,11,Education
C1597,mar,0,Education
C1602,jan,331,Education
C1602,mar,0,Education
C1603,jan,643,Education
C1603,mar,0,Education
C1605,mar,0,Education
C1609,feb,0,Education
C1609,mar,0,Education
C1610,jan,667,Education
C1610,mar,0,Education
C1643,feb,0,Education
C1643,mar,0,Education
C1663,jan,496,Education
C1663,mar,17,Education
C1664,feb,0,Education
C1664,jan,820,Education
C1664,mar,0,Education
C1667,feb,226,Education
C1667,mar,412,Education
C1671,feb,0,Education
C1671,jan,1166,Education
C1671,mar,0,Education
C2219,mar,0,Education
C2220,feb,85,Education
C2220,jan,785,Education
C2220,mar,0,Education
C2227,feb,0,Education
C2227,jan,861,Education
C2227,mar,0,Education
C2238,mar,0,Education
C2240,mar,0,Education
C2250,mar,0,Education
C2257,mar,0,Education
C2259,mar,0,Education
C3867,mar,0,Education
C3868,mar,3,Education
C3871,feb,580,Education
C3871,jan,606,Education
C3871,mar,20,Education
C3872,jan,622,Education
C3872,mar,0,Education
C3873,mar,2,Education
C3875,mar,1,Education
C3876,feb,100,Education
C3876,mar,0,Education
C3877,jan,350,Education
C3877,mar,0,Education
C3878,mar,0,Education
C3879,feb,12,Education
C3879,jan,789,Education
C3879,mar,1,Education
C3904,feb,0,Education
C3904,jan,671,Education
C3904,mar,14,Education
C3905,feb,11,Education
C3905,mar,181,Education
C3906,feb,0,Education
C3906,jan,766,Education
C3906,mar,0,Education
C3916,jan,54,Education
C3916,mar,0,Education
C3932,feb,0,Education
C3932,jan,1338,Education
C3932,mar,2,Education
C3934,mar,0,Education
C3936,jan,342,Education
C3937,feb,17,Education
C3937,jan,490,Education
C3937,mar,0,Education
C3938,feb,25,Education
C3938,jan,1020,Education
C3938,mar,75,Education
C3939,feb,356,Education
C3939,jan,479,Education
C3939,mar,195,Education
C3941,feb,7,Education
C3941,jan,947,Education
C3941,mar,19,Education
C3942,feb,810,Education
C3942,jan,1329,Education
C3942,mar,103,Education
C3943,feb,729,Education
C3943,jan,1334,Education
C3943,mar,298,Education
C3944,feb,472,Education
C3944,jan,756,Education
C3944,mar,1,Education
C3945,feb,253,Education
C3945,jan,1436,Education
C3945,mar,353,Education
C3946,feb,3,Education
C3946,jan,1436,Education
C3946,mar,3,Education
C3947,feb,516,Education
C3947,jan,874,Education
C3947,mar,32,Education
C3948,feb,232,Education
C3948,mar,13,Education
C3949,feb,788,Education
C3949,jan,947,Education
C3949,mar,227,Education
C3950,feb,258,Education
C3950,jan,1166,Education
C3950,mar,279,Education
C3951,feb,10,Education
C3951,jan,281,Education
C3951,mar,135,Education
C3952,mar,0,Education
C3953,feb,200,Education
C3953,mar,0,Education
C4114,jan,7,Education
C4114,mar,0,Education
C4115,feb,350,Education
C4115,jan,671,Education
C4115,mar,19,Education
C4116,feb,0,Education
C4116,jan,362,Education
C4116,mar,0,Education
C4117,feb,0,Education
C4117,jan,275,Education
C4117,mar,0,Education
C4120,feb,85,Education
C4120,jan,678,Education
C4120,mar,126,Education
C4121,feb,367,Education
C4121,jan,667,Education
C4121,mar,28,Education
C4122,feb,241,Education
C4122,jan,370,Education
C4122,mar,18,Education
C4123,feb,486,Education
C4123,jan,1190,Education
C4123,mar,182,Education
C4124,feb,0,Education
C4124,jan,484,Education
C4124,mar,0,Education
C4125,feb,13,Education
C4125,jan,576,Education
C4125,mar,61,Education
C4126,feb,175,Education
C4126,jan,445,Education
C4126,mar,58,Education
C4127,feb,35,Education
C4127,jan,1060,Education
C4127,mar,27,Education
C4128,feb,219,Education
C4128,mar,32,Education
C4129,feb,409,Education
C4129,jan,1436,Education
C4129,mar,50,Education
C4130,feb,345,Education
C4130,jan,1511,Education
C4130,mar,338,Education
C4131,feb,25,Education
C4131,jan,1442,Education
C4131,mar,35,Education
C4132,feb,13,Education
C4132,jan,680,Education
C4132,mar,89,Education
C4133,jan,7,Education
C4133,mar,0,Education
C4134,jan,6,Education
C4134,mar,0,Education
C4136,jan,8,Education
C4136,mar,0,Education
C4137,jan,14,Education
C4138,feb,3,Education
C4138,jan,342,Education
C4138,mar,0,Education
C4140,feb,0,Education
C4140,jan,1108,Education
C4140,mar,13,Education
C4141,feb,0,Education
C4141,jan,428,Education
C4141,mar,30,Education
C4142,jan,8,Education
C4142,mar,0,Education
C4143,jan,6,Education
C4145,feb,2,Education
C4145,jan,380,Education
C4145,mar,0,Education
C4146,jan,9,Education
C4146,mar,0,Education
C4147,jan,6,Education
C4147,mar,0,Education
C4151,feb,375,Education
C4151,jan,9,Education
C4151,mar,5,Education
C4157,feb,495,Education
C4157,jan,446,Education
C4157,mar,11,Education
C4158,jan,6,Education
C4158,mar,0,Education
C4161,feb,0,Education
C4161,mar,15,Education
C4164,jan,29,Education
C4164,mar,41,Education
C4165,jan,8,Education
C4165,mar,0,Education
C4167,mar,8,Education
C4168,jan,8,Education
C4168,mar,0,Education
C4169,feb,0,Education
C4169,jan,590,Education
C4169,mar,0,Education
C4170,jan,21,Education
C4170,mar,0,Education
C4172,feb,852,Education
C4172,jan,895,Education
C4172,mar,35,Education
C4174,feb,0,Education
C4174,jan,533,Education
C4174,mar,468,Education
C4175,feb,0,Education
C4175,jan,267,Education
C4175,mar,0,Education
C4176,feb,475,Education
C4176,jan,590,Education
C4176,mar,153,Education
C4178,feb,0,Education
C4178,jan,849,Education
C4178,mar,1,Education
C4179,feb,0,Education
C4179,jan,631,Education
C4179,mar,0,Education
C4180,feb,240,Education
C4180,mar,19,Education
C4181,mar,26,Education
C4184,feb,126,Education
C4184,jan,322,Education
C4184,mar,4,Education
C4185,jan,8,Education
C4185,mar,0,Education
C4191,feb,8,Education
C4191,mar,271,Education
C4193,mar,3,Education
C4194,mar,247,Education
C4199,feb,719,Education
C4199,jan,32,Education
C4199,mar,238,Education
C4200,mar,0,Education
C4204,mar,235,Education
C4205,mar,224,Education
C4207,mar,0,Education
C4210,mar,241,Education
C4212,mar,3,Education
C4214,mar,258,Education
C4215,feb,0,Education
C4215,jan,171,Education
C4215,mar,0,Education
C4219,mar,219,Education
C4222,mar,3,Education
C4226,feb,0,Education
C4226,jan,23,Education
C4226,mar,0,Education
C4231,feb,78,Education
C4231,jan,342,Education
C4231,mar,154,Education
C4232,feb,0,Education
C4232,jan,1020,Education
C4232,mar,0,Education
C4238,feb,16,Education
C4238,mar,354,Education
C4240,feb,16,Education
C4240,mar,10,Education
C4241,mar,0,Education
C4242,mar,2,Education
C4243,mar,249,Education
C4245,mar,13,Education
C4246,mar,261,Education
C4247,mar,37,Education
C4248,feb,0,Education
C4248,jan,472,Education
C4248,mar,0,Education
C4249,mar,18,Education
C4250,mar,5,Education
C4251,mar,0,Education
C4252,feb,144,Education
C4252,jan,11,Education
C4252,mar,231,Education
C4253,feb,6,Education
C4253,jan,421,Education
C4253,mar,0,Education
C4254,feb,31,Education
C4254,jan,814,Education
C4254,mar,0,Education
C4255,feb,40,Education
C4255,jan,18,Education
C4255,mar,4,Education
C4259,mar,0,Education
C4260,feb,8,Education
C4260,mar,206,Education
C4263,feb,200,Education
C4263,jan,604,Education
C4263,mar,136,Education
C4267,feb,0,Education
C4267,jan,611,Education
C4267,mar,84,Education
C4268,jan,0,Education
C4268,mar,10,Education
C4269,feb,2,Education
C4269,jan,372,Education
C4269,mar,306,Education
C4271,feb,0,Education
C4271,mar,0,Education
C4273,mar,369,Education
C4275,mar,0,Education
C4277,mar,1,Education
C4278,feb,0,Education
C4278,jan,401,Education
C4278,mar,2,Education
C4280,jan,0,Education
C4280,mar,0,Education
C4281,mar,0,Education
C4282,feb,0,Education
C4282,mar,0,Education
C4283,feb,0,Education
C4283,jan,248,Education
C4283,mar,7,Education
C4284,feb,150,Education
C4284,mar,0,Education
C4287,mar,258,Education
C4288,mar,260,Education
C4289,mar,226,Education
C4290,feb,196,Education
C4290,mar,0,Education
C4291,mar,321,Education
C4292,jan,0,Education
C4292,mar,207,Education
C4294,feb,249,Education
C4294,mar,3,Education
C4295,jan,0,Education
C4295,mar,0,Education
C4296,mar,280,Education
C4297,jan,0,Education
C4297,mar,0,Education
C4300,mar,208,Education
C4302,jan,416,Education
C4302,mar,265,Education
C4303,jan,0,Education
C4303,mar,0,Education
C4306,mar,298,Education
C4307,mar,182,Education
C4311,jan,49,Education
C4311,mar,0,Education
C4313,mar,0,Education
C4316,mar,227,Education
C4321,mar,0,Education
C4322,mar,277,Education
C4323,mar,2,Education
C4327,mar,310,Education
C4328,mar,371,Education
C4988,feb,0,Education
C4988,mar,0,Education
C4992,feb,0,Education
C4992,mar,0,Education
C5001,feb,0,Education
C5001,mar,0,Education
C5002,feb,0,Education
C5002,mar,0,Education
C5007,feb,0,Education
C5007,mar,0,Education
C5792,feb,0,Education
C5792,mar,0,Education
C5797,feb,0,Education
C5797,mar,0,Education
C5799,feb,0,Education
C5799,mar,0,Education
C5843,feb,0,Education
C5843,mar,0,Education
C5864,feb,0,Education
C5864,mar,0,Education
C5873,feb,0,Education
C5873,mar,0,Education
C5898,feb,0,Education
C5898,mar,0,Education
C5926,feb,0,Education
C5926,mar,0,Education
C6334,mar,0,Education
C6389,feb,234,Education
C6389,jan,1191,Education
C6389,mar,53,Education
C6424,feb,0,Education
C6424,jan,428,Education
C6424,mar,0,Education
C6479,feb,0,Education
C6479,mar,0,Education
C6485,feb,0,Education
C6485,mar,0,Education
C6608,feb,184,Education
C6608,jan,22,Education
C6608,mar,0,Education
C6612,jan,45,Education
C6612,mar,0,Education
C6616,feb,301,Education
C6616,mar,0,Education
C6619,mar,2,Education
C6620,jan,3,Education
C6620,mar,0,Education
C6622,jan,4,Education
C6622,mar,0,Education
C6630,feb,19,Education
C6630,mar,20,Education
C6631,feb,529,Education
C6631,jan,1060,Education
C6631,mar,367,Education
C6639,mar,0,Education
C6669,feb,0,Education
C6669,jan,648,Education
C6669,mar,138,Education
C6692,feb,1600,Education
C6692,jan,614,Education
C6692,mar,934,Education
C6693,feb,747,Education
C6693,jan,177,Education
C6693,mar,28,Education
C6712,jan,4,Education
C6712,mar,0,Education
C6715,feb,99,Education
C6715,mar,0,Education
C6724,mar,0,Education
C6755,feb,80,Education
C6755,jan,895,Education
C6755,mar,13,Education
C6766,feb,2,Education
C6766,jan,614,Education
C6766,mar,30,Education
C6781,mar,0,Education
C7035,feb,0,Education
C7035,mar,0,Education
C7038,feb,0,Education
C7038,mar,0,Education
C7057,feb,0,Education
C7057,mar,0,Education
C7067,feb,0,Education
C7067,mar,0,Education
C7408,jan,3,Education
C7427,jan,5,Education
C7427,mar,0,Education
C7590,feb,0,Education
C7590,mar,0,Education
C7629,mar,0,Education
C7635,feb,0,Education
C7635,mar,0,Education
C8092,feb,0,Education
C8092,jan,7,Education
C8092,mar,0,Education
C8116,feb,0,Education
C8116,jan,293,Education
C8116,mar,16,Education
C8154,feb,0,Education
C8154,mar,0,Education
C8239,mar,150,Education
C8241,feb,0,Education
C8241,mar,0,Education
C8257,feb,0,Education
C8257,mar,0,Education
C8307,feb,0,Education
C8307,mar,0,Education
C8308,feb,0,Education
C8308,mar,0,Education
C8315,feb,0,Education
C8315,mar,0,Education
C1020,feb,1841,Child Protection
C1020,jan,685,Child Protection
C1021,jan,537,Child Protection
C1022,feb,574,Child Protection
C1022,jan,1342,Child Protection
C1023,jan,418,Child Protection
C1025,feb,622,Child Protection
C1025,jan,2917,Child Protection
C1026,jan,1822,Child Protection
C1030,jan,277,Child Protection
C1032,feb,53,Child Protection
C1032,jan,1007,Child Protection
C1035,jan,2583,Child Protection
C1036,jan,775,Child Protection
C1041,jan,558,Child Protection
C1138,jan,697,Child Protection
C1139,feb,1791,Child Protection
C1139,jan,3237,Child Protection
C1143,jan,740,Child Protection
C1149,jan,335,Child Protection
C1188,feb,132,Child Protection
C1188,jan,524,Child Protection
C1202,feb,2987,Child Protection
C1202,jan,2501,Child Protection
C1209,feb,52,Child Protection
C1209,jan,300,Child Protection
C1366,feb,1524,Child Protection
C1366,jan,396,Child Protection
C1426,feb,5456,Child Protection
C1426,jan,29,Child Protection
C1497,jan,1056,Child Protection
C1524,jan,34,Child Protection
C1561,feb,136,Child Protection
C1561,jan,934,Child Protection
C1564,feb,1355,Child Protection
C1564,jan,1513,Child Protection
C1566,feb,1730,Child Protection
C1566,jan,1266,Child Protection
C1605,feb,20,Child Protection
C2220,jan,23,Child Protection
C2227,feb,1071,Child Protection
C2227,jan,504,Child Protection
C2244,jan,7,Child Protection
C3871,feb,5834,Child Protection
C3871,jan,1070,Child Protection
C3904,feb,685,Child Protection
C3904,jan,491,Child Protection
C3905,feb,480,Child Protection
C3905,jan,60,Child Protection
C3906,feb,150,Child Protection
C3906,jan,210,Child Protection
C3938,feb,306,Child Protection
C3938,jan,396,Child Protection
C3939,feb,20,Child Protection
C3941,feb,1,Child Protection
C3942,feb,440,Child Protection
C3942,jan,912,Child Protection
C3943,feb,569,Child Protection
C3943,jan,93,Child Protection
C3944,feb,513,Child Protection
C3944,jan,175,Child Protection
C3945,feb,5,Child Protection
C3947,feb,2217,Child Protection
C3947,jan,655,Child Protection
C3949,feb,677,Child Protection
C3949,jan,618,Child Protection
C3950,feb,154,Child Protection
C3950,jan,142,Child Protection
C3951,jan,28,Child Protection
C3953,feb,7,Child Protection
C3953,jan,14,Child Protection
C4114,feb,1,Child Protection
C4114,jan,1,Child Protection
C4115,feb,1649,Child Protection
C4115,jan,2236,Child Protection
C4116,jan,410,Child Protection
C4117,feb,240,Child Protection
C4117,jan,667,Child Protection
C4120,feb,27,Child Protection
C4120,jan,26,Child Protection
C4121,feb,2335,Child Protection
C4121,jan,2510,Child Protection
C4122,feb,3852,Child Protection
C4122,jan,4722,Child Protection
C4123,feb,18,Child Protection
C4123,jan,322,Child Protection
C4124,feb,324,Child Protection
C4124,jan,892,Child Protection
C4125,feb,841,Child Protection
C4125,jan,547,Child Protection
C4126,feb,1259,Child Protection
C4126,jan,1969,Child Protection
C4127,feb,9,Child Protection
C4127,jan,131,Child Protection
C4128,feb,210,Child Protection
C4128,jan,160,Child Protection
C4129,feb,558,Child Protection
C4129,jan,1859,Child Protection
C4130,feb,197,Child Protection
C4130,jan,1367,Child Protection
C4131,feb,1250,Child Protection
C4131,jan,1124,Child Protection
C4132,feb,17,Child Protection
C4133,jan,20,Child Protection
C4137,feb,135,Child Protection
C4138,jan,330,Child Protection
C4140,feb,1543,Child Protection
C4140,jan,1134,Child Protection
C4143,feb,94,Child Protection
C4145,jan,911,Child Protection
C4157,feb,530,Child Protection
C4157,jan,1487,Child Protection
C4161,feb,4,Child Protection
C4169,feb,29,Child Protection
C4169,jan,407,Child Protection
C4174,feb,66,Child Protection
C4176,feb,293,Child Protection
C4176,jan,332,Child Protection
C4180,feb,952,Child Protection
C4184,feb,398,Child Protection
C4184,jan,757,Child Protection
C4196,jan,14,Child Protection
C4199,feb,2683,Child Protection
C4199,jan,174,Child Protection
C4212,feb,98,Child Protection
C4212,jan,122,Child Protection
C4231,feb,2034,Child Protection
C4231,jan,2026,Child Protection
C4232,feb,638,Child Protection
C4232,jan,638,Child Protection
C4252,feb,196,Child Protection
C4252,jan,131,Child Protection
C4255,feb,133,Child Protection
C4255,jan,151,Child Protection
C4281,feb,258,Child Protection
C4284,feb,150,Child Protection
C4288,feb,717,Child Protection
C4290,feb,196,Child Protection
C4294,feb,249,Child Protection
C6389,feb,37,Child Protection
C6389,jan,144,Child Protection
C6608,feb,184,Child Protection
C6616,feb,542,Child Protection
C6631,feb,223,Child Protection
C6631,jan,35,Child Protection
C6692,feb,12,Child Protection
C6692,jan,597,Child Protection
C6693,feb,511,Child Protection
C6693,jan,407,Child Protection
C6715,feb,99,Child Protection
C6724,feb,510,Child Protection
C6755,feb,4,Child Protection
C6755,jan,43,Child Protection
C6766,feb,95,Child Protection
C6766,jan,1024,Child Protection
C8116,jan,224,Child Protection
C8435,feb,132,Child Protection
C8435,jan,63,Child Protection
C1139,feb,724,GBV
C1139,jan,341,GBV
C1188,feb,368,GBV
C1188,jan,87,GBV
C1209,feb,318,GBV
C1209,jan,25,GBV
C1366,feb,20,GBV
C1426,feb,129,GBV
C1426,jan,481,GBV
C1564,feb,896,GBV
C1564,jan,593,GBV
C1577,jan,6,GBV
C1579,feb,86,GBV
C1579,jan,124,GBV
C1581,feb,179,GBV
C1581,jan,52,GBV
C1591,feb,69,GBV
C1591,jan,8,GBV
C1605,feb,250,GBV
C1605,jan,234,GBV
C1609,feb,529,GBV
C1609,jan,24,GBV
C1615,jan,31,GBV
C1643,jan,61,GBV
C1672,feb,26,GBV
C3871,feb,836,GBV
C3871,jan,432,GBV
C3932,feb,101,GBV
C3932,jan,51,GBV
C3942,feb,45,GBV
C3942,jan,67,GBV
C3943,feb,194,GBV
C3943,jan,201,GBV
C3947,feb,166,GBV
C3947,jan,360,GBV
C3949,feb,1181,GBV
C3949,jan,680,GBV
C4121,feb,282,GBV
C4124,feb,20,GBV
C4126,feb,328,GBV
C4126,jan,137,GBV
C4127,feb,170,GBV
C4127,jan,11,GBV
C4129,feb,571,GBV
C4129,jan,1244,GBV
C4130,feb,95,GBV
C4130,jan,101,GBV
C4131,feb,21,GBV
C4131,jan,79,GBV
C4132,jan,19,GBV
C4140,feb,1088,GBV
C4140,jan,984,GBV
C4157,feb,358,GBV
C4157,jan,269,GBV
C4176,feb,445,GBV
C4176,jan,445,GBV
C4184,feb,367,GBV
C4231,feb,649,GBV
C4231,jan,709,GBV
C4252,feb,309,GBV
C4252,jan,247,GBV
C4263,feb,999,GBV
C4263,jan,450,GBV
C6669,feb,124,GBV
C6669,jan,104,GBV
C6692,feb,57,GBV
C6692,jan,15,GBV
C6693,feb,82,GBV
C6755,feb,289,GBV
C6755,jan,88,GBV
C1022,feb,40,Mine Action
C1022,jan,308,Mine Action
C1036,jan,245,Mine Action
C1038,jan,302,Mine Action
C1366,feb,39,Mine Action
C1366,jan,116,Mine Action
C1558,jan,124,Mine Action
C1559,feb,366,Mine Action
C1559,jan,107,Mine Action
C1560,feb,157,Mine Action
C1561,feb,144,Mine Action
C1561,jan,194,Mine Action
C1562,jan,114,Mine Action
C1564,feb,1070,Mine Action
C1564,jan,774,Mine Action
C1566,jan,303,Mine Action
C1568,jan,146,Mine Action
C1574,jan,391,Mine Action
C1581,feb,22,Mine Action
C1581,jan,144,Mine Action
C1629,jan,112,Mine Action
C1636,feb,392,Mine Action
C1643,feb,654,Mine Action
C1643,jan,472,Mine Action
C1660,feb,345,Mine Action
C1664,feb,567,Mine Action
C1664,jan,441,Mine Action
C1667,jan,320,Mine Action
C3871,feb,438,Mine Action
C3871,jan,332,Mine Action
C3873,jan,326,Mine Action
C3874,feb,38,Mine Action
C3938,jan,311,Mine Action
C3939,feb,151,Mine Action
C3939,jan,293,Mine Action
C3941,feb,37,Mine Action
C3941,jan,336,Mine Action
C3943,jan,24,Mine Action
C3944,feb,128,Mine Action
C3944,jan,204,Mine Action
C3948,jan,326,Mine Action
C3949,jan,79,Mine Action
C4114,feb,98,Mine Action
C4114,jan,61,Mine Action
C4115,feb,648,Mine Action
C4115,jan,496,Mine Action
C4116,feb,100,Mine Action
C4116,jan,162,Mine Action
C4121,feb,448,Mine Action
C4121,jan,306,Mine Action
C4123,jan,17,Mine Action
C4124,feb,590,Mine Action
C4124,jan,330,Mine Action
C4125,jan,20,Mine Action
C4126,feb,52,Mine Action
C4126,jan,596,Mine Action
C4127,feb,63,Mine Action
C4127,jan,325,Mine Action
C4128,jan,308,Mine Action
C4129,jan,15,Mine Action
C4130,feb,925,Mine Action
C4130,jan,865,Mine Action
C4131,feb,691,Mine Action
C4131,jan,781,Mine Action
C4140,feb,333,Mine Action
C4140,jan,306,Mine Action
C4143,feb,132,Mine Action
C4143,jan,145,Mine Action
C4145,feb,32,Mine Action
C4145,jan,114,Mine Action
C4151,feb,91,Mine Action
C4151,jan,169,Mine Action
C4157,feb,566,Mine Action
C4164,jan,256,Mine Action
C4175,jan,248,Mine Action
C4178,jan,270,Mine Action
C4185,jan,252,Mine Action
C4199,feb,69,Mine Action
C4199,jan,64,Mine Action
C4231,jan,22,Mine Action
C4236,feb,533,Mine Action
C4238,feb,512,Mine Action
C4238,jan,275,Mine Action
C4241,jan,462,Mine Action
C4245,jan,237,Mine Action
C4249,feb,596,Mine Action
C4250,jan,522,Mine Action
C4252,feb,40,Mine Action
C4252,jan,79,Mine Action
C4263,jan,30,Mine Action
C6389,feb,94,Mine Action
C6389,jan,61,Mine Action
C6424,feb,36,Mine Action
C6631,feb,46,Mine Action
C6724,feb,519,Mine Action
C6755,feb,223,Mine Action
C6755,jan,339,Mine Action
C1020,feb,1475,General Protection
C1021,jan,30,General Protection
C1022,feb,549,General Protection
C1022,jan,232,General Protection
C1025,feb,91,General Protection
C1025,jan,58,General Protection
C1026,jan,5,General Protection
C1139,feb,3110,General Protection
C1139,jan,270,General Protection
C1187,jan,1,General Protection
C1188,feb,448,General Protection
C1188,jan,220,General Protection
C1198,jan,1,General Protection
C1202,feb,5902,General Protection
C1202,jan,873,General Protection
C1209,feb,1199,General Protection
C1209,jan,438,General Protection
C1211,jan,1,General Protection
C1213,jan,1,General Protection
C1250,feb,4,General Protection
C1250,jan,4,General Protection
C1351,jan,265,General Protection
C1352,jan,308,General Protection
C1356,jan,355,General Protection
C1362,jan,159,General Protection
C1366,feb,4461,General Protection
C1366,jan,551,General Protection
C1376,jan,6,General Protection
